artist,genre,lyric,date
Be,"록/메탈, 국내드라마",loving you 사랑해 한순간도 잊지마 내가 사랑한 사람 오직 하나 너니까 loving you loving you 아무 걱정 하지마 더 큰 슬픔이 찾아와도 널 지킬 사람 나니까 나른한 오후와 닮은 어젤 살았어 널 만나기전 그게 나였어 허~ 후회만 남아있지만 끝은 아니야 잠 들어있던 나를 깨워 일어설꺼야 모든걸 다 잃어도 두렵지 않아 늘 나와 함께해준 너 있으니 허~ loving you loving you 겨우 시작일뿐야 이제 보여줄꺼야 하나하나 조금씩 loving you loving you 너를 위해 살겠어 너와 만드는 내 삶을 난 후회 않도록 loving you 아직은 서툴겠지만 나를 믿어줘 이대로 그냥 무너져갈 난 아니니까 더 힘든 길 나 가도 멈추지 않아 늘 나를 기다려준 너 있으니 허~ loving you 사랑해 한순간도 잊지마 내가 사랑한 사람 오직 하나 너니까 loving you loving you 아무 걱정 하지마 더 큰 슬픔이 찾아와도 널 지킬거야 loving you loving you 너를 위해 살겠어 너와 나누는 내 삶을 난 후회 않도록 loving you,2002.07.01
조관우,발라드,그대는그저 눈물만 보이고 있네요왠지 난 슬퍼져요 워우워우워이제 난 견딜수 없어요그대도 누군갈 원하잖아요내마음 느끼나요.내게 전해줘 그대에 사랑을마음속깊이 느낄 수 있도록홀로 견딜수만 없는그대 마음을 난 알고 있어요.내게 말해줘 날 사랑한다고돌아서면 난 없을지도 몰라~이제 더이상 나 기다릴 수 없어요.이제 난 견딜 수 없어요그대도 누군갈 원하잖아요이마음 느끼나요*내게 전해줘 그대 사랑을마음속 깊이 느낄 수 있도록홀로 견딜수만 없는 그대 마음을난 알고 있어요내게 말해줘 날 사랑한다고돌아서면 난 없을지도 몰라이제 더이상 난 기다릴 수 없어요.*이세상 끝까지라도가리 그대가 있다면아직은 힘겹지만 이마음만은 변함없으리*반복이제 더이상 난 기다릴 수 없어요.,2002.05.30
박효신,발라드,이젠 날 바라봐 주겠니 너의 안에 내 모습 아직 어색한 걸 알지만 차마 하지 못했던 많은 말이 느껴져 오랫동안 꿈이 이뤄진 거야 이젠 손잡아 줄수 있니 가깝고도 멀었던 지난 시간들을 잊어줘 힘겨웠던 날 만큼 서로 기대 일어서 더 큰 힘이 되어 줄 수 있겠니 너와 내 맘에 맘에눈부신 미래를 함께 그려봐 너와 내 안에 안에 소중한 사랑을 가득 펼쳐봐 쓰러져 넘어져도 떨쳐낼 용기를 안고 뛰어봐 이 순간 영원토록 기억될 세상 끝 마지막까지 하나되게 할 그날을 위해- 세상을 모두 가질거야 우리 하나 된다면 혼자보다 행복할거야 흘려왔던 눈물이 기쁨이 돼 오는날 더 큰 가슴으로 안아주겠니 다시 쓰러진대도 너를 지키고 있을게 내가 살아가는 이유이니까 너와 내 맘에 맘에 눈부신 미래를 함께 그려봐 너와 내 안에 안에 소중한 사랑을 가득 펼쳐봐 쓰러져 넘어져도 떨쳐낼 용기를 안고 뛰어봐 이 순간 영원토록 기억될 세상 끝 마지막까지 하나되게 할 그날을 위해- ,2002.05.01
K2 김성면,록/메탈,그래요 이 세상엔 애를 써봐도 힘든게 있죠 그대를 잊는 것도 혼자 웃는 것도 나에겐 그렇죠며칠이 갔는지도 모르는 채이렇게 벽만 보다가 또 그대 집 앞을 서성이죠 잊혀진다던 그 말 거짓인가요지우다가 잠이들면꿈 속에도 그댄 걸요 몇 번을 닦아 내도 삼켜봐도 눈물이 흐르죠 함께 있을 때도 곁에서도 그리웠던 그대였는 걸요 시간은 아무 소용없어요 그대는 나에게 영원이죠 사랑이 식었듯이기억또한 지워져 갈 줄 알았죠 그대에게는 내가 없어도 아직 내겐 이렇게 그대뿐이죠그리다가 깨어나면 슬픔뿐인 아침이죠 이렇게 살아가요 기다릴게 없어진 세상을곁에 있을때도 쓰러져도내 눈물은 그대 때문이죠 그대는 아무렇지 않나요 나 없는 하루가 기억을 거슬러 시간을 거슬러 그대를 사랑할께요 그대를 지우다 잠이들면꿈 속에도 그댄걸요 몇 번을 닦아내도 삼켜봐도 눈물이 흐르죠함께 있을때도 곁에서도그리웠던 그대였는 걸요 시간은 아무 소용없어요 그대는 나에게 영원이죠 ,2002.05.23
코요태,댄스,한국- 한국- 한국- 한국- 오-- Bring up the WinnerBring up the Winner 야~ 야~ 야~ 꽃바구니 옆에끼고 나물캐는 아가씨야 아주까리 동백꽃이 제 아무리 고아도 동네방네 생각나는 내 사랑만 하오리까 아리아리 동동 아리아리 동동 쓰리쓰리동동 쓰리쓰리동동 아리랑 콧노래를 들려나 주오Korea korea 붉은 악마 파이팅 korea korea 대한민국 파이팅 오~~~ 하~~~야~ 야~ 야~ K O R E A 황금에 월드컵에 향해V I C T O R Y 승리의 여신은 우리와 축구공을 옆에 끼고응원하는 아가씨야 더 소리를 높여 정상을 향해 Let's go꽃바구니 옆에끼고 나물캐는 아가씨야 아주까리 동백꽃이 제 아무리 고아도 동네방네 생각나는 내 사랑만 하오리까 아리아리 동동 아리아리 동동 쓰리쓰리동동 쓰리쓰리동동 아리랑 콧노래를 들려나 주오아리아리 동동 아리아리 동동 쓰리쓰리동동 쓰리쓰리동동 아리랑 콧노래를 들려나 주오야~ 야~ 야~ Bring up the Winner,2002.03.15
델리스파이스,"인디음악, 록/메탈",너의 목소리가 들려 너의 목소리가 들려 너의 목소리가 들려 너의 목소리가 들려 아무리 애를 쓰고막아 보려 하는데도 아무리 애를 쓰고막아 보려 하는데도 너의 목소리가 들려 너의 목소리가 들려 아무리 애를 쓰고막아 보려 하는데도 아무리 애를 쓰고막아 보려 해도 너의 목소리가 들려 너의 목소리가 들려 아무리 애를 쓰고막아 보려 하는데도 아무리 애를 쓰고막아 보려 해도 너의 목소리가 들려 너의 목소리가 들려 너의 목소리 너의 목소리 너의 목소리가 들려 너의 목소리 너의 목소리 너의 목소리가 들려,1997.08
SMTOWN,댄스,"Hey, baby! My name is Jun-Jin. Do you konw summer? I know summer babyLet''s get together! Ye! Oh! Summer dance!A yo! Baby! What are you doing tonight? Do you wanna dance with me?1 2 3 4 Summer dance!Right Wow.Come on everybody move it danceAll right. We make a summer dance! Ah! Ah! Come on!tic tic tic make a dance!언제나 돌아오는 신나는 여름이야 하지만 왠지뭔가 허전해모두다 바닷가로 하지만 재미없지 똑같은 레파토리 허다해 시원하 옷차림에 음악을 틀어놓고 Go!Go!흥겨운 리듬에 춤을 추며 이 더위를 뿌셔뿌셔우리모두 바닷가로 비키니반바지 제멋대로 Everybody rock ya shades,it''s summer time uh let''s dance푸른파도 하얀모래위 불타는 태양아래 당신에 모든걸 맡겨요town town SMTOWN AH HOO~Everybody! Come on summer dance!All right go!함께가는거야 바다로We make a summer dance! Here we go!하고싶은데로 우리함께 춤춰봐Come on summer dance! All right go!모두모여 하나가되고We make a summer dance! Here we go!마지막 여름을 신나게 즐겨봐!자 자 갑시다 가요 머리 꽁 손꽁 발 꽁꽁 꽉 묶여 있던 생각들 다 집어던지고 바다로 Let''s go 그래 오늘 이 자리에 내가 왔지 What''s up 우린 BlackBeat 내 멋대로 놀 줄 아는 친구들이 있지 거침없이 달려나가 후회없이 Wow여름이 가기전에 사랑이 가기전에 모두다 해변으로 떠나요가끔은 혼자되어 때로는 함께 모여 신나게 달려가요 바다로일상에서 쌓인 고민들 모두지워 버리고 당신에 여름을 즐겨요Dance! Dance! Summer dance Ah! Hoo~ Everybody! Come on summer dance! All right go!함께가는거야 바다로We make a summer dance! Here we go!하고싶은데로 우리함께 춤춰봐Come on summer dance! All right go!모두모여 하나가되고We make a summer dance! Here we go!마지막 여름을 신나게 즐겨봐!Make it 1 신화Make it 2 HelloMake it 3 S.E.S.All right go summer danceM.I.L.K. Ha! Ha! 강타 Hu!Hu! 다나 BlackBeat Hey! Hey! All right go! summer dance언제까지나~ 후우~~행복할수있도록~~~My love~ Ha~Come on summer dance! All right go! 함께가는거야 바다로 We make a summer dance! Here we go! 하고싶은데로 우린함께 춤춰봐 Come on summer dance! All right go! 모두모여 하나가되고 We make a summer dance! Here we go! 마지막 여름을 신나게 즐겨봐!Feelin'' good I can move onI been around for the week for the more blowAsta Ia Vista love for the beach, penetentry to please the freak so I be 자 놀러가자 man makin'' it more 밤새도록 놀다가자 man know what i mean 우리만에노는 방식 but I think it''s plain to see 재미나게 ",2002.06.12
신화,댄스,잠시 눈을 감고 생각해봤어오래 전 우리들의 약속을 어렸던 나였기에 헤어짐의 의미와 너의 눈물과 아름다운 너의 마음을 난 몰랐었어소중했던 넌 슬픈 눈으로 내게 말했지기억 속의 추억이 될 이곳에서 날 기다리겠다고 I pray 4 U my memories of love넌 어디 있는지 그때처럼 어린 맘으로 널 이렇게 기다리잖아I wish 4 U 네게 못했던 그 말 이제는할 수 있게 됐는 걸 언젠가 다시 만나기를 I pray 4 U From a day one to the nightall day everyday let me tell youwhat I talk aboutEverybody wanna take chipsyall gon' fake thisRun' em out baby girl check 1 2 Yes I want youand I never gon' hurt youmean it for surenever tell a lie and I die for youeverything a nigga touch like spark it많이 변해버린 나의 모습이 예전 같지 않아조금 두려워 어렸던 우리였기에영원할 수 없음과 가슴 아픔과 서로 사랑했던 마음을 난 몰랐었어 너도 많이 변했을까 요정 같던 너단지 변하지 않는 것이 있다면우리 다시 만날 거란 믿음 뿐I pray 4 U my memories of love넌 어디 있는지 그때처럼 어린 맘으로 널 이렇게 기다리잖아I wish 4 U 네게 못했던 그 말이제는 할 수 있게 됐는 걸 언젠가 다시 만나기를 I pray 4 U너무 늦어 버린 건 아닌지 넌 괜찮은 건지괜히 걱정 될 때마다 너를 위해 기도해How many times I have to cryHow many ways I have to try넌 잊어버린 건지 tell me whyI pray 4 U my memories of love넌 어디 있는지 그때처럼 어린 맘으로 널 이렇게 기다리잖아I wish 4 U 네게 못했던 그 말이제는 할 수 있게 됐는 걸 언젠가 다시 만나기를 I pray 4 U my memories of love넌 어디 있는지 그때처럼 어린 맘으로 널 이렇게 기다리잖아I wish 4 U 네게 못했던 그 말이제는 할 수 있게 됐는걸 언젠가 다시 만나기를 I pray 4 U ,2002.03.29
페이지,"발라드, 국내드라마","나요 그래요 그거면 돼요 너무 많은 걸 바래서 마음이 아팠나봐요 
슬픔이 우릴 찾아도 나를 떠나면 안돼요 이미 시작된 사랑을 어떻게 보내야하는지 나는 잘 모르니까요 
이별이 오지 못하게 하늘에 기도할까요 서로만 사랑하도록 이대로만 어디도 가지 못하게 깊숙이 숨겨 줄까요 우리 사랑 이대로만- 
그대를 만나기전에 난 어디에 있었는지 그댈 만났던 그 날 난 다시 태어났던거죠 그대밖에 난 몰라요 
이별이 오지 못하게 하늘에 기도할까요 서로만 사랑하도록 이대로만 어디도 가지 못하게 깊숙이 숨겨둘까요 우리 사랑- 
눈가려도 보이니까 그대만 보면 되니까 두 눈을 감고 살까요 그럴까요 그댄 잊으면 안돼요 그대만 있으면 돼요 그러면 난 행복해요 -
 ",2002.07.01
김형석,댄스,잊는다는건 헤어지는건 나와는 상관없는 얘긴 줄 알았지 하지만 이제 너무나도 부족했던 나는 네게 어둠일 뿐인란걸 알아 이젠 넌 내게서 달아나 다신 이런 사랑은 안돼 이별은 순간일뿐인데 왜 추억은 긴 시간동안 날 힘들게 하는지 첫번째 내 바램은 울지않기를 그 고운볼에 눈물없기를 두번째 내 바램은 아프지 않기를나처럼 흔들리지 않기를 세번째 내 바램은 행복하기를나보다 좋은 사람을 만나 마지막 내 바램은 그 바램들을 이루지 못하고 다시 내게 오기를 밤이 지나고 아침이 와도 널 잊으려 애쓰는 내 모습에 지쳐 보고싶은건 어쩔 수 없는 건지 그것 마저도 내게는 죄가 되야하는지 내 곁에서 웃던 모습들 다정히 함께한 시간들 이별은 순간일 뿐인데 왜 추억은 긴 시간동안 날 힘들게 하는지 첫번째 내 바램은 울지않기를 그 고운볼에 눈물없기를 두번째 내 바램은 아프지 않기를나처럼 흔들리지 않기를 세번째 내 바램은 행복하기를나보다 좋은 사람을 만나 마지막 내 바램은 그 바램들을 이루지 못하고 다시 내게 오기를 가끔 눈물 흘리겠지만 가끔 이별이 낯설겠지만 다시는 나를 찾지마 나는 이렇게 넌 또 그렇게 떠나 우리둘은 첫번째 내 바램은 울지않기를 그 고운볼에 눈물없기를 두번째 내 바램은 아프지 않기를 나처럼 흔들리지 않기를 세번째 내 바램은 행복하기를나보다 좋은 사람을 만나 마지막 내 바램은 그 바램들을 이루지 못하고 다시 내게 오기를 ,2002.05
쿨 (COOL),댄스,사랑하고 싶어요 함께하고  싶어요  진실한 그대의 모습을 나에게  보여줘요  너는 그랬어 너의 커피는  향기가 좋다는 까만 블랙커피  너는 그랬어 너의 저녁은  건강에 좋다는 초록샐러드뿐  너도그랬어 나와 만날땐  실내가 꽤넓은 까만 자동차  운전이 서툰건 나 때문인줄만 굳게 믿었어  그런 니모습 너무 예뻤지만  나 조금은 부담스러웠어  넌 어쩐지 나와 어울릴수 없는  다른 운명 같았어  나 그래도 사랑하고 싶었어  함께하고 싶었어  가진건 없지만 널 위해서 모두  주고 싶었어  너 하나만 사랑하고 싶었어  영원하고 싶었어  처음이야 날 위한 너의 배려가  행복했어  아무리 감춰봐도 감춰봐  아무리 속여봐도 언제나 들통나고 모두다 탄로나고 있는 그대를  보여줘 또 사랑해 너는 그랬어 영화를 보면 언제나 끝날때 깨워야만 했어 너는 그랬어 까페를 가면 리필이 가능한 커피만을 시켜 너도 그랬어 너의 그 패션 브랜드 유명한 비싼명품들 너의 생일날이 다가오는것이 두려웠었어 극장안에서 너만 바라보다 나 언제나 잠이 들었던건 나 솔직히 얘기 할 수 없었지만 힘든 아르바이트 나 그래도 사랑하고 싶었어 함께하고 싶었어 가진건 없지만 널 위해서 모두 주고 싶었어 너 하나만 사랑하고 싶었어 영원하고 싶었어 처음이야 날 위한 너의 배려가 행복했어 이제얘기 할거야 모든걸 솔직한내 모습을 모두다 너를 위해서는 내 모든걸 아낌 없이 줄거야 오오오 사랑하고 말거야 너를지켜 낼거야 약속해줘 이세상 마지막까지 함께해줘 프림두스푼 설탕두스푼 다시는 쓴커피 생각도 하지마 버스가 좋아 전철도 좋아 다시는 친구차 빌리지도 마 ,2002.07.04
왁스,발라드,그 사람을 부탁해요 나보다 더 사랑해줘요 보기에는 소심해 보이지만 알고 보면은 괜찮은 남자예요 눈치없이 데이트 할 때 친구들과 나올꺼예요 사랑보다 남자들 우정이 소중하다고 믿는 바보니까요 술을 많이 마셔 속이 좋지않아요 하도 예민해서 밤잠을 설치죠 밤에 전화할 때 먼저 말없이 끊더라도 화내지 말고 그냥 넘어가줘요 드라마를 좋아하고 스포츠도 좋아해요 야한여자 너무 싫어하고 담배피는 여자 싫어하지요 절대 그사람을 구속하지 말아요 그럴수록 그는 멀어질꺼예요 사랑한단 말도 너무 자주 표현하지 말아요 금방 싫증낼 수 있으니 혹시 이런 내가 웃기지 않나요 그렇게 잘 알면서 왜 헤어졌는지 그 사람을 사랑할땐 이해할수 없었던 일들이 헤어져보니 이젠 알것 같아요 그 사람 외롭게 하지 말아요 ,2002.07.05
내추럴 플러스,발라드,"날 위한 마음 사랑이라 해도 ",2002.04.20
박혜경,록/메탈,Longing for you Wating for you Hold me Hold me in your eyes 너라는걸 너 뿐일걸 모르겠니 I will be your love 오 빨간 운동화 짧은 청바지 참 어째도 해결이 안될것 같은 곱슬머리 하지만 왜일까 자꾸 끌리는 내 마음이 어쩌면 사랑 아닐까 Longing for you Waiting for you Hold me Hold me in your eyes 너라는걸 너 뿐인걸 모르겠니 I will be your love 오 착한 눈동자 수줍은 표정 넌 어쩌면 어릴적 책 속에 있던 어린왕자 그래서 당연해 자꾸끌리는 내마음이 어쩌면 사랑 일꺼야 Longing for you Waiting for you Hold me Hold me in your eyes 너라는걸 너뿐인걸 모르겠니 I will be your love 깊은 밤(깊은 밤) 하얀 별(하얀 별)그 별 속을 함께 날아요- 간 주 중 -Longing for you Waiting for you Hold me Hold me in your eyes 너라는걸 너뿐인걸 모르겠니 I will be your love 빨간 운동화 ,2002.02.20
김현성,발라드,아니라고 말해봐요이런게 끝인건가요서로를 위한 거라말하진 마요시간이 흘러갈수록내겐 아픔이 되겠죠우리 추억다른 이윤 없어요그대를 닮은 누군갈찾아 헤매게 됐죠그렇게 살게 된 거죠후횐 없었나요그렇게 떠나간 후에잠시라도 나를그리워했나요난 이제 어떤 누구도내 안에 다시는허락할 수 없죠그대 떠난 후에나는어디에도 그댄 없죠환하게 웃던 그대는아직도 날 위했다생각하나요시간이 흘러갈수록내겐 아픔이 되었죠우리 추억다른 이윤 없어요그대를 닮은 누군갈찾아 헤매게 됐죠그렇게 살게 된 거죠후횐 없었나요그렇게 떠나간 후에잠시라도 나를그리워했나요그게 궁금할뿐이죠난 그댈 한번도떠나 보낸 적 없어요그댄 내 안에 숨쉬죠그댄 어떤가요잘 지내고 있는 거죠아프지 않도록늘 기도할게요난 이제 어떤 누구도내 안에 다시는허락할 수 없죠그대 떠난 후에 나는그대 떠난 후에 나는,2002.01.21
주석,랩/힙합,yeah destiny 테스트니 하며 핑계만 늘어대는 것이 바로 니 베스트니 시작부터 넌 자신에게 패했으니 최선이란 말 어색해 like 김치 얹은 페스츄리 운을 기다리며 자신의 틀에 맞춰하는 노력은 너무나 평범해 지금 네 태도 흐지부지하지 마치 선거 후 휴지조각되는 공약처럼 말이지 sky's limit like B I Gkiss the sky like M E T H and to Red 말도 많고 탈도 많던 지난 세기 어느덧 거쳐 21 세기 Blood to the brovas INC시제는 과거가 아닌 현재 ing 펼쳐나갈 nu era선점하면 배당은 두 배다 빗나간 자 모두 내놔 더 멀리 멀리 더 빨리 빨리 한계를 뛰어넘어 더 높이 높이 더 멀리 멀리 더 빨리 빨리 money power and respect 더 높이 높이 더 멀리 멀리 더 빨리 빨리 한계를 뛰어넘어 더 높이 높이 더 멀리 멀리 더 빨리 빨리 money power and respect 더 높이 높이 U've got the power ain't nuthin' gonna hold u back yeah yeahU've got the money ain't nuthin' gonna hold u back yeah yeahU've got the power ain't nuthin' gonna hold u back yeah yeahU've got the money ain't nuthin' gonna hold u back yeah yeahyo 한 타를 위한 백만 번의 스윙도 한계를 뛰어넘어 키넘어 홈런되야 의미 있고 모두가 믿고 있던 고진감래 그만 잊고 스스로 개척해봐 발을 딛고 blah blah blah 말도 많다 내가도맡아 불평하는자 모두 입다물게하고싶다 뒤쳐진 사고방식은 No넌 아직도 CD 난 이미 DVD and flat TV 어젯밤 꿈에서 본 포메이션 실현가능한 나만의 헤비 로테이션 현실화시켜주는 최고 협력자 중 한명인 비디오의 디렉터 서막대기 Kampfer Throw yo hans upget yo hands up 가능성을 향해 모두 두 손을 뻗어 money power and respect 더 멀리더 빨리 더 높이 벽을 넘어 다음으로 더 멀리 멀리 더 빨리 빨리 한계를 뛰어넘어 더 높이 높이 더 멀리 멀리 더 빨리 빨리 money power and respect 더 높이 높이 더 멀리 멀리 더 빨리 빨리 한계를 뛰어넘어 더 높이 높이 더 멀리 멀리 더 빨리 빨리 money power and respect 더 높이 높이 더 멀리 멀리 더 빨리 빨리 한계를 뛰어넘어 더 높이 높이 더 멀리 멀리 더 빨리 빨리 money power and respect 더 높이 높이 더 멀리 멀리 더 빨리 빨리 한계를 뛰어넘어 더 높이 높이 더 멀리 멀리 더 빨리 빨리 money power and respect 더 높이 높이 U've got money ah doughU've power oh no Ain't nuthin' gonna hold u back no U've got money ah doughU've power oh no ain't nuthin' gonna hold u back yeah yeahU've got money ah doughU've power oh no ain't nuthin' gonna hold u back yeah yeahU've got money ah doughU've power oh no Ain't nuthin' gonna hold u back no ,2002.07.16
코요태,발라드,갔어 그 사람 나를 두고 간거야 너보다 더 날 비참하게 내버린 채로 떠나갔어 나를 다 주었고 미친듯 사랑했지 다 너때문이야 다 너때문이야 널 지우기 위해 오아아아~ (그래 잘된 일이야 잘 버려졌어) 그래 (너를 생각할 새도 없잖아) 잘됐어 (이사람과 이별이 더 아파서)더 아파서 (너 따윈 정말 잊게 됐는걸) 혼자 있기 싫어 깊이 집착한 사랑 다 내가 그랬어 다 내가 그랬어 또 버려질까봐 오아아아~ 잊을 때도 됐잖아 우린 남이 됐잖아 딴 사랑까지 했잖아 다른 사람을 만나도 없어지지 않는 너 난 어떡해 보고 싶어 (자꾸 니가 더 미워 더 원망이돼) 자꾸 니가 (이런 나의 모습이 불쌍해) 더 생각나 (다시 널 찾을까봐 또 그럴까봐) 보고 싶어 (혼자선 살아갈 수 없는데) 미칠것만 같아서(그래 잘된일이야 잘 버려졌어) 그래 그래 (너를 생각할 새도 없잖아)잘됐어 (그사람과 이별이 더 아파서) 더아파서 (너 따윈 정말 잊게 됐는걸) 잊을수가 없어서 그래 나를 원망해 그렇게 해서라도 니맘이 편해질 수 있다면 내가 더 나쁜남자가 되야겠지 미안해 정말 이말밖엔 정말 미안해 ,2002.03.15
성시경,발라드,"우린 제법 잘 어울려요저기 그대가 보이네요 오늘도 같은 시간이죠 언제나 조금 젖은 머리로 날 스쳐가죠살짝 미소지은 건가요 혹시 날 알아 챈 건가요 아침을 닮은 그대 향기가 날 사로잡죠난 궁금한 게 많죠 그대 이름 그대의 목소리 온 종일 상상해요 그대 곁에 날정말 서두르진 않을 거예요 한 걸음 한 걸음씩 그대가 나를 느끼게 사랑을 시작할까요 내일 아침 어쩌면 말할지도 모르죠 우리 한 번 만나 볼래요 물기 어린 나무 사이로 햇살이 부서지는 거리 투명한 그대 얼굴이 왠지 좋아 보여요기분 좋은 일이 있나요 가벼워 보이는 발걸음 살며시 부는 바람을 타고 난 다가가죠참 망설였었지만 오늘은 꼭 얘기할래요 눈이 참 예쁘다고 좋아한다고조금 서투르고 어색하지만 천천히 알아가요 그렇게 시작해봐요 거 봐요 웃을 거면서 내 마음을 알면서 잘 해낼 수 있겠죠 우린 제법 잘 어울려요정말 서두르진 않을 거예요 한 걸음 한 걸음씩 그대가 나를 느끼게 사랑을 시작할까요 그대 곁엔 언제나 내가 있어줄게요 변치 않을 거예요 우린 제법 잘 어울려요
				",2002.07.19
문희준,록/메탈,그대에게 하고픈 말사랑해요사랑한단 말 뿐이죠왜 못 듣죠내가 한 말우리 서로 다른 길에서있는 거겠죠안돼 안돼 왜 아파만 해요난 아무것도그대의 모든걸해줄 수가 난 없는데오직 나만이 당신을안아줄 수가 없는 걸내가 할 수 있는 것이아무것도 없는 비참한앙상한 가지의 초라한 보잘것 없는 나의 존재앙상한 마른 나일뿐항상 너의 뒤에서항상 너의 뒤에서그립겠죠그대 눈에 내가비춰보이던 그때가A time for us커져만 가는비참한 현실 go꺼져만 가는잿빛의 불씨 나의 존재a time for us그대에겐내가 보이나요난 아무것도보이지 않는 걸나의 마음 그리고 나그리워요 그리워요 그대 눈에내가 비춰 보이던 그때사랑해요 사랑해요 그대 내겐나의 마지막사랑이겠죠,2002.07
도원경,록/메탈,그대와 나의 사랑은 너무나 강렬하고도 애절했으며 그리고 위험했다 그것은 마치 서로에게 다가설수록 상처를 입히는 선인장과도 같은..다시 태어난다면 다시 사랑한다면 그때는 우리 이러지 말아요 조금 덜 만나고 조금 덜 기대하며 많은 약속 않기로 해요 다시 이별이 와도  서로 큰 아픔 없이 돌아설 수 있을만큼 버려도 되는 가벼운 추억만 서로의 가슴에 만들기로 해요 이젠 알아요 너무 깊은 사랑은 외려 슬픈 마지막을 가져 온다는 걸 그대여 빌께요 다음번의 사랑은 우리 같지 않길 부디 아픔이 없이 꼭 나보다 더 행복해져야만 해 많은 시간이 흘러 서로 잊고 지내도 지난날을 회상하며 그때도 이건 사랑이었다고 말할 수 있다면 그걸로 된거죠 이젠 알아요 너무 깊은 사랑은 외려 슬픈 마지막을 가져 온다는 걸 그대여 빌께요 다음번의 사랑은 우리 같지 않길 부디 아픔이 없이 이젠 알아요 영원할 줄 알았던 그대와의 사랑마저 날 속였다는게 그보다 슬픈 건 나 없이 그대가 행복하게 지내는 먼훗날의 모습 내 마음을 하늘만은 알기를 -,2001.05.26
더 자두,댄스,왕년엔 친구였다 지금은 애인 됐다 왕년엔 친구였다지금은 애인 됐다내가 요즘 들어 이상해졌어 그냥 친구로만 느껴졌는데나의 고민거리 다 들어주던 니가 가끔 멋진 남자로 보여나도 요즘 들어 이상해졌어 예전엔 친구들과 같이 봤는데요즘엔 단둘이만 만나고 싶어 니가 여자로 보여뜨거운 사랑을 택하자니 우정이 슬피 울고영원한 우정을 택하자니 사랑이 슬피 우네왕년엔 친구였다 지금은 애인 됐다 왕년엔 친구였다지금은 애인 됐다난 모르겠다 모르겠다 뭐가 뭔지 난 모르겠다널 택하겠다 택하겠다 사랑한다 에라 모르겠다오늘 만나자는 전화가 왔어 어떤 옷을 입고 나가야 할 지괜히 두근두근 가슴이 떨려 내가 어쩌다가 이렇게 됐나나도 두근두근 가슴이 떨려 한번 거울 보고 또 다시 보고매일 귀찮았던 샤워도 하고 내가 왜 이러는지뜨거운 사랑을 택하자니 우정이 슬피 울고영원한 우정을 택하자니 사랑이 슬피 우네그렇게 애가 타게 찾아왔던 내 사랑이여 가까이에 숨어있던 내 사랑이여아무것도 걱정 말아 내 사랑이여 지금부터 친구 아닌 남자로서 너를 지킬게뜨거운 사랑을 택하자니 우정이 슬피 울고영원한 우정을 택하자니 사랑이 슬피 우네 yeah~나나 나나나나 난나나나나~나나 나나나나 난나나나나나나 나나나나 난나나나나나나 나나나나 난나나나나,2002.04.02
김완선,댄스,이제 난 자신없어이렇게 사는 건사랑하는꿈을 꾸고 사는 건그야말로꿈일 뿐인 것 같아더이상 기횐없어잔혹한 너에게다시 한번너를 받아주는 건내 자신조차버리는 일 같아다른 사람들이무슨 말을 해도끝까지 널 믿었어날 똑바로 보면서마지막까지도넌 나를 속였어E Ya E Ya E Ya E tell me howE Ya E Ya E Ya E tell me nowLove dreamfaith & destinyIn searchof my hopelessSoul Ya E Ya E Ya E Ya Ya E Ya E Ya E Ya 정말 난 모르겠어너 같은 부류들도대체 무엇을 위해사는건지나에게 무엇을바랬던건지다른 사람들이무슨 말을 해도끝까지 널 믿었어날 똑바로 보면서마지막까지도넌 나를 속였어다신 그 누구도사랑할 수 없게나를 더 짓밟아줘사랑하는 이유도살아갈 의미도이젠 모르겠어이 끝도 없는어둠속에 버려진길을 잃은내 불쌍한 영혼가눌 수 없는내 몸을 이끄는 건혼자 일어서야 할날 위해다른 사람들이무슨 말을 해도끝까지 널 믿었어날 똑바로 보면서마지막까지도넌 나를 속였어다신 그 누구도사랑할 수 없게나를 더 짓밟아줘사랑하는 이유도살아갈 의미도이젠 모르겠어E Ya E Ya E Ya E tell me howE Ya E Ya E Ya E tell me now-,2002.07.23
